#Station Long Name,WINGECARRIBEE RIVER AT GREENSTEAD
#Station Number,212009
#Station Location Latitude,-34.42472222
#Station Location Longitude,150.19138889
#Parameter Type Name,Water Course Discharge
#Timeseries Name,DMQaQc.Merged.DailyMean.24HR
#Unit Name,cubic meter per second
#DATA_OWNER_NAME,NSW - Water NSW
#Rows,12933
#Timestamp,Value,Quality Code,Interpolation Type
1989-10-25T00:00:00.000+10:00,,-1,603
1989-10-26T00:00:00.000+10:00,0.272,110,603
1989-10-27T00:00:00.000+10:00,0.301,110,603
1989-10-28T00:00:00.000+10:00,0.234,110,603
1989-10-29T00:00:00.000+10:00,0.210,110,603
1989-10-30T00:00:00.000+10:00,0.218,110,603
1989-10-31T00:00:00.000+10:00,0.236,110,603
1989-11-01T00:00:00.000+10:00,0.231,110,603
1989-11-02T00:00:00.000+10:00,0.228,110,603
1989-11-03T00:00:00.000+10:00,0.214,110,603
1989-11-04T00:00:00.000+10:00,0.196,110,603
1989-11-05T00:00:00.000+10:00,0.191,110,603
1989-11-06T00:00:00.000+10:00,0.280,110,603
1989-11-07T00:00:00.000+10:00,0.443,110,603
1989-11-08T00:00:00.000+10:00,0.667,110,603
1989-11-09T00:00:00.000+10:00,0.722,110,603
1989-11-10T00:00:00.000+10:00,0.717,110,603
1989-11-11T00:00:00.000+10:00,0.559,110,603
1989-11-12T00:00:00.000+10:00,0.472,110,603
1989-11-13T00:00:00.000+10:00,0.417,110,603
1989-11-14T00:00:00.000+10:00,0.471,110,603
1989-11-15T00:00:00.000+10:00,0.640,110,603
1989-11-16T00:00:00.000+10:00,0.602,110,603
1989-11-17T00:00:00.000+10:00,0.637,110,603
1989-11-18T00:00:00.000+10:00,0.654,110,603
1989-11-19T00:00:00.000+10:00,0.664,110,603
1989-11-20T00:00:00.000+10:00,0.743,110,603
1989-11-21T00:00:00.000+10:00,0.750,110,603
1989-11-22T00:00:00.000+10:00,0.683,110,603
1989-11-23T00:00:00.000+10:00,0.635,110,603
1989-11-24T00:00:00.000+10:00,0.542,110,603
1989-11-25T00:00:00.000+10:00,0.518,110,603
1989-11-26T00:00:00.000+10:00,0.495,110,603
1989-11-27T00:00:00.000+10:00,0.426,110,603
1989-11-28T00:00:00.000+10:00,0.395,110,603
1989-11-29T00:00:00.000+10:00,0.485,110,603
1989-11-30T00:00:00.000+10:00,0.485,110,603
1989-12-01T00:00:00.000+10:00,0.427,110,603
1989-12-02T00:00:00.000+10:00,0.428,110,603
1989-12-03T00:00:00.000+10:00,0.426,110,603
1989-12-04T00:00:00.000+10:00,0.398,110,603
1989-12-05T00:00:00.000+10:00,0.365,110,603
1989-12-06T00:00:00.000+10:00,0.370,110,603
1989-12-07T00:00:00.000+10:00,0.393,110,603
1989-12-08T00:00:00.000+10:00,0.469,110,603
1989-12-09T00:00:00.000+10:00,0.666,110,603
1989-12-10T00:00:00.000+10:00,0.653,110,603
1989-12-11T00:00:00.000+10:00,0.597,110,603
1989-12-12T00:00:00.000+10:00,0.532,110,603
1989-12-13T00:00:00.000+10:00,0.488,110,603
1989-12-14T00:00:00.000+10:00,0.550,110,603
1989-12-15T00:00:00.000+10:00,0.593,110,603
1989-12-16T00:00:00.000+10:00,0.856,110,603
1989-12-17T00:00:00.000+10:00,0.701,110,603
1989-12-18T00:00:00.000+10:00,0.522,110,603
1989-12-19T00:00:00.000+10:00,0.422,110,603
1989-12-20T00:00:00.000+10:00,0.376,110,603
1989-12-21T00:00:00.000+10:00,0.352,110,603
1989-12-22T00:00:00.000+10:00,0.292,110,603
1989-12-23T00:00:00.000+10:00,0.262,110,603
1989-12-24T00:00:00.000+10:00,0.244,110,603
1989-12-25T00:00:00.000+10:00,0.215,110,603
1989-12-26T00:00:00.000+10:00,0.184,110,603
1989-12-27T00:00:00.000+10:00,0.154,110,603
1989-12-28T00:00:00.000+10:00,0.131,110,603
1989-12-29T00:00:00.000+10:00,0.118,110,603
1989-12-30T00:00:00.000+10:00,0.116,110,603
1989-12-31T00:00:00.000+10:00,0.115,110,603
1990-01-01T00:00:00.000+10:00,0.105,110,603
1990-01-02T00:00:00.000+10:00,0.101,110,603
1990-01-03T00:00:00.000+10:00,0.090,110,603
1990-01-04T00:00:00.000+10:00,0.083,110,603
1990-01-05T00:00:00.000+10:00,0.076,10,603
1990-01-06T00:00:00.000+10:00,0.076,10,603
1990-01-07T00:00:00.000+10:00,0.122,10,603
1990-01-08T00:00:00.000+10:00,0.206,10,603
1990-01-09T00:00:00.000+10:00,0.293,10,603
1990-01-10T00:00:00.000+10:00,0.403,10,603
1990-01-11T00:00:00.000+10:00,0.944,10,603
1990-01-12T00:00:00.000+10:00,0.869,10,603
1990-01-13T00:00:00.000+10:00,0.688,10,603
1990-01-14T00:00:00.000+10:00,0.636,10,603
1990-01-15T00:00:00.000+10:00,0.560,10,603
1990-01-16T00:00:00.000+10:00,0.544,10,603
1990-01-17T00:00:00.000+10:00,0.479,10,603
1990-01-18T00:00:00.000+10:00,0.413,10,603
1990-01-19T00:00:00.000+10:00,0.362,10,603
1990-01-20T00:00:00.000+10:00,0.331,10,603
1990-01-21T00:00:00.000+10:00,0.310,10,603
1990-01-22T00:00:00.000+10:00,0.270,10,603
1990-01-23T00:00:00.000+10:00,0.240,10,603
1990-01-24T00:00:00.000+10:00,0.215,10,603
1990-01-25T00:00:00.000+10:00,0.204,10,603
1990-01-26T00:00:00.000+10:00,0.183,10,603
1990-01-27T00:00:00.000+10:00,0.170,10,603
1990-01-28T00:00:00.000+10:00,0.148,10,603
1990-01-29T00:00:00.000+10:00,0.174,10,603
1990-01-30T00:00:00.000+10:00,0.266,10,603
1990-01-31T00:00:00.000+10:00,0.315,10,603
1990-02-01T00:00:00.000+10:00,0.305,10,603
1990-02-02T00:00:00.000+10:00,0.328,10,603
1990-02-03T00:00:00.000+10:00,1.457,10,603
1990-02-04T00:00:00.000+10:00,54.424,90,603
1990-02-05T00:00:00.000+10:00,61.633,90,603
1990-02-06T00:00:00.000+10:00,19.950,10,603
1990-02-07T00:00:00.000+10:00,8.760,10,603
1990-02-08T00:00:00.000+10:00,5.438,10,603
1990-02-09T00:00:00.000+10:00,14.766,10,603
1990-02-10T00:00:00.000+10:00,21.922,10,603
1990-02-11T00:00:00.000+10:00,11.862,10,603
1990-02-12T00:00:00.000+10:00,7.536,10,603
1990-02-13T00:00:00.000+10:00,6.151,10,603
1990-02-14T00:00:00.000+10:00,4.446,10,603
1990-02-15T00:00:00.000+10:00,3.377,10,603
1990-02-16T00:00:00.000+10:00,2.464,10,603
1990-02-17T00:00:00.000+10:00,1.948,10,603
1990-02-18T00:00:00.000+10:00,1.801,10,603
1990-02-19T00:00:00.000+10:00,2.099,10,603
1990-02-20T00:00:00.000+10:00,1.777,10,603
1990-02-21T00:00:00.000+10:00,1.444,10,603
1990-02-22T00:00:00.000+10:00,1.187,10,603
1990-02-23T00:00:00.000+10:00,1.003,10,603
1990-02-24T00:00:00.000+10:00,0.890,10,603
1990-02-25T00:00:00.000+10:00,0.918,10,603
1990-02-26T00:00:00.000+10:00,1.123,10,603
1990-02-27T00:00:00.000+10:00,1.179,10,603
1990-02-28T00:00:00.000+10:00,1.228,10,603
1990-03-01T00:00:00.000+10:00,1.473,10,603
1990-03-02T00:00:00.000+10:00,1.236,10,603
1990-03-03T00:00:00.000+10:00,0.890,10,603
1990-03-04T00:00:00.000+10:00,0.712,10,603
1990-03-05T00:00:00.000+10:00,0.643,10,603
1990-03-06T00:00:00.000+10:00,0.598,10,603
1990-03-07T00:00:00.000+10:00,0.580,10,603
1990-03-08T00:00:00.000+10:00,2.861,10,603
1990-03-09T00:00:00.000+10:00,2.053,10,603
1990-03-10T00:00:00.000+10:00,1.296,10,603
1990-03-11T00:00:00.000+10:00,0.889,10,603
1990-03-12T00:00:00.000+10:00,0.699,10,603
1990-03-13T00:00:00.000+10:00,0.582,10,603
1990-03-14T00:00:00.000+10:00,0.505,10,603
1990-03-15T00:00:00.000+10:00,0.453,10,603
1990-03-16T00:00:00.000+10:00,0.424,10,603
1990-03-17T00:00:00.000+10:00,0.399,10,603
1990-03-18T00:00:00.000+10:00,0.409,10,603
1990-03-19T00:00:00.000+10:00,0.429,10,603
1990-03-20T00:00:00.000+10:00,0.418,10,603
1990-03-21T00:00:00.000+10:00,0.474,10,603
1990-03-22T00:00:00.000+10:00,0.515,10,603
1990-03-23T00:00:00.000+10:00,0.466,10,603
1990-03-24T00:00:00.000+10:00,0.432,10,603
1990-03-25T00:00:00.000+10:00,0.412,10,603
1990-03-26T00:00:00.000+10:00,0.371,10,603
1990-03-27T00:00:00.000+10:00,0.366,10,603
1990-03-28T00:00:00.000+10:00,0.377,10,603
1990-03-29T00:00:00.000+10:00,0.406,10,603
1990-03-30T00:00:00.000+10:00,0.392,10,603
1990-03-31T00:00:00.000+10:00,0.409,10,603
1990-04-01T00:00:00.000+10:00,0.413,10,603
1990-04-02T00:00:00.000+10:00,0.393,10,603
1990-04-03T00:00:00.000+10:00,0.604,10,603
1990-04-04T00:00:00.000+10:00,0.580,10,603
1990-04-05T00:00:00.000+10:00,0.613,10,603
1990-04-06T00:00:00.000+10:00,2.752,10,603
1990-04-07T00:00:00.000+10:00,4.728,10,603
1990-04-08T00:00:00.000+10:00,3.831,10,603
1990-04-09T00:00:00.000+10:00,5.484,110,603
1990-04-10T00:00:00.000+10:00,10.258,110,603
1990-04-11T00:00:00.000+10:00,14.754,110,603
1990-04-12T00:00:00.000+10:00,18.350,110,603
1990-04-13T00:00:00.000+10:00,10.019,110,603
1990-04-14T00:00:00.000+10:00,5.769,110,603
1990-04-15T00:00:00.000+10:00,4.098,10,603
1990-04-16T00:00:00.000+10:00,3.528,10,603
1990-04-17T00:00:00.000+10:00,3.011,10,603
1990-04-18T00:00:00.000+10:00,2.589,10,603
1990-04-19T00:00:00.000+10:00,30.550,110,603
1990-04-20T00:00:00.000+10:00,85.808,110,603
1990-04-21T00:00:00.000+10:00,63.902,110,603
1990-04-22T00:00:00.000+10:00,28.618,110,603
1990-04-23T00:00:00.000+10:00,14.845,110,603
1990-04-24T00:00:00.000+10:00,9.386,110,603
1990-04-25T00:00:00.000+10:00,6.659,110,603
1990-04-26T00:00:00.000+10:00,5.167,110,603
1990-04-27T00:00:00.000+10:00,4.271,10,603
1990-04-28T00:00:00.000+10:00,3.775,10,603
1990-04-29T00:00:00.000+10:00,3.276,10,603
1990-04-30T00:00:00.000+10:00,2.837,10,603
1990-05-01T00:00:00.000+10:00,2.438,10,603
1990-05-02T00:00:00.000+10:00,2.068,10,603
1990-05-03T00:00:00.000+10:00,1.617,10,603
1990-05-04T00:00:00.000+10:00,1.419,10,603
1990-05-05T00:00:00.000+10:00,1.452,10,603
1990-05-06T00:00:00.000+10:00,1.374,10,603
1990-05-07T00:00:00.000+10:00,1.280,10,603
1990-05-08T00:00:00.000+10:00,1.237,10,603
1990-05-09T00:00:00.000+10:00,1.361,10,603
1990-05-10T00:00:00.000+10:00,1.197,10,603
1990-05-11T00:00:00.000+10:00,1.090,10,603
1990-05-12T00:00:00.000+10:00,1.007,10,603
1990-05-13T00:00:00.000+10:00,0.932,10,603
1990-05-14T00:00:00.000+10:00,0.863,10,603
1990-05-15T00:00:00.000+10:00,0.833,10,603
1990-05-16T00:00:00.000+10:00,0.790,10,603
1990-05-17T00:00:00.000+10:00,0.803,10,603
1990-05-18T00:00:00.000+10:00,0.962,10,603
1990-05-19T00:00:00.000+10:00,1.732,10,603
1990-05-20T00:00:00.000+10:00,2.005,10,603
1990-05-21T00:00:00.000+10:00,1.521,10,603
1990-05-22T00:00:00.000+10:00,1.295,10,603
1990-05-23T00:00:00.000+10:00,8.490,90,603
1990-05-24T00:00:00.000+10:00,146.622,90,603
1990-05-25T00:00:00.000+10:00,98.566,90,603
1990-05-26T00:00:00.000+10:00,37.270,10,603
1990-05-27T00:00:00.000+10:00,17.926,10,603
1990-05-28T00:00:00.000+10:00,11.135,10,603
1990-05-29T00:00:00.000+10:00,8.770,10,603
1990-05-30T00:00:00.000+10:00,7.396,10,603
1990-05-31T00:00:00.000+10:00,32.810,90,603
1990-06-01T00:00:00.000+10:00,41.330,10,603
1990-06-02T00:00:00.000+10:00,16.459,10,603
1990-06-03T00:00:00.000+10:00,8.820,10,603
1990-06-04T00:00:00.000+10:00,6.658,10,603
1990-06-05T00:00:00.000+10:00,5.646,10,603
1990-06-06T00:00:00.000+10:00,4.607,10,603
1990-06-07T00:00:00.000+10:00,4.300,10,603
1990-06-08T00:00:00.000+10:00,4.580,10,603
1990-06-09T00:00:00.000+10:00,5.193,10,603
1990-06-10T00:00:00.000+10:00,4.926,10,603
1990-06-11T00:00:00.000+10:00,5.177,10,603
1990-06-12T00:00:00.000+10:00,4.415,10,603
1990-06-13T00:00:00.000+10:00,3.882,10,603
1990-06-14T00:00:00.000+10:00,3.531,10,603
1990-06-15T00:00:00.000+10:00,3.539,10,603
1990-06-16T00:00:00.000+10:00,3.021,10,603
1990-06-17T00:00:00.000+10:00,2.807,10,603
1990-06-18T00:00:00.000+10:00,3.667,10,603
1990-06-19T00:00:00.000+10:00,5.049,10,603
1990-06-20T00:00:00.000+10:00,5.013,10,603
1990-06-21T00:00:00.000+10:00,3.961,10,603
1990-06-22T00:00:00.000+10:00,3.108,10,603
1990-06-23T00:00:00.000+10:00,2.422,10,603
1990-06-24T00:00:00.000+10:00,2.423,10,603
1990-06-25T00:00:00.000+10:00,2.297,10,603
1990-06-26T00:00:00.000+10:00,2.143,10,603
1990-06-27T00:00:00.000+10:00,2.003,10,603
1990-06-28T00:00:00.000+10:00,1.948,10,603
1990-06-29T00:00:00.000+10:00,1.781,10,603
1990-06-30T00:00:00.000+10:00,1.659,10,603
1990-07-01T00:00:00.000+10:00,1.616,10,603
1990-07-02T00:00:00.000+10:00,1.671,10,603
1990-07-03T00:00:00.000+10:00,1.862,10,603
1990-07-04T00:00:00.000+10:00,1.654,10,603
1990-07-05T00:00:00.000+10:00,1.487,10,603
1990-07-06T00:00:00.000+10:00,1.497,10,603
1990-07-07T00:00:00.000+10:00,1.523,10,603
1990-07-08T00:00:00.000+10:00,1.386,10,603
1990-07-09T00:00:00.000+10:00,1.291,10,603
1990-07-10T00:00:00.000+10:00,1.237,10,603
1990-07-11T00:00:00.000+10:00,1.173,10,603
1990-07-12T00:00:00.000+10:00,1.102,10,603
1990-07-13T00:00:00.000+10:00,1.107,10,603
1990-07-14T00:00:00.000+10:00,1.155,10,603
1990-07-15T00:00:00.000+10:00,1.102,10,603
1990-07-16T00:00:00.000+10:00,1.026,10,603
1990-07-17T00:00:00.000+10:00,1.018,10,603
1990-07-18T00:00:00.000+10:00,1.100,10,603
1990-07-19T00:00:00.000+10:00,3.855,10,603
1990-07-20T00:00:00.000+10:00,6.175,10,603
1990-07-21T00:00:00.000+10:00,3.961,10,603
1990-07-22T00:00:00.000+10:00,2.801,10,603
1990-07-23T00:00:00.000+10:00,2.093,10,603
1990-07-24T00:00:00.000+10:00,1.759,10,603
1990-07-25T00:00:00.000+10:00,1.615,10,603
1990-07-26T00:00:00.000+10:00,1.687,10,603
1990-07-27T00:00:00.000+10:00,1.673,10,603
1990-07-28T00:00:00.000+10:00,1.982,10,603
1990-07-29T00:00:00.000+10:00,3.511,10,603
1990-07-30T00:00:00.000+10:00,3.017,10,603
1990-07-31T00:00:00.000+10:00,2.565,10,603
1990-08-01T00:00:00.000+10:00,465.575,90,603
1990-08-02T00:00:00.000+10:00,808.366,90,603
1990-08-03T00:00:00.000+10:00,199.340,90,603
1990-08-04T00:00:00.000+10:00,157.911,90,603
1990-08-05T00:00:00.000+10:00,40.865,10,603
1990-08-06T00:00:00.000+10:00,31.997,10,603
1990-08-07T00:00:00.000+10:00,26.508,10,603
1990-08-08T00:00:00.000+10:00,21.149,10,603
1990-08-09T00:00:00.000+10:00,16.450,10,603
1990-08-10T00:00:00.000+10:00,13.115,10,603
1990-08-11T00:00:00.000+10:00,10.697,10,603
1990-08-12T00:00:00.000+10:00,7.298,10,603
1990-08-13T00:00:00.000+10:00,5.371,10,603
1990-08-14T00:00:00.000+10:00,4.419,10,603
1990-08-15T00:00:00.000+10:00,4.103,10,603
1990-08-16T00:00:00.000+10:00,4.501,10,603
1990-08-17T00:00:00.000+10:00,4.060,10,603
1990-08-18T00:00:00.000+10:00,3.444,110,603
1990-08-19T00:00:00.000+10:00,3.366,110,603
1990-08-20T00:00:00.000+10:00,3.322,110,603
1990-08-21T00:00:00.000+10:00,3.346,110,603
1990-08-22T00:00:00.000+10:00,3.297,110,603
1990-08-23T00:00:00.000+10:00,3.199,110,603
1990-08-24T00:00:00.000+10:00,3.216,110,603
1990-08-25T00:00:00.000+10:00,3.133,110,603
1990-08-26T00:00:00.000+10:00,2.963,110,603
1990-08-27T00:00:00.000+10:00,2.815,110,603
1990-08-28T00:00:00.000+10:00,2.713,110,603
1990-08-29T00:00:00.000+10:00,2.701,110,603
1990-08-30T00:00:00.000+10:00,2.890,110,603
1990-08-31T00:00:00.000+10:00,2.958,110,603
1990-09-01T00:00:00.000+10:00,3.253,110,603
1990-09-02T00:00:00.000+10:00,3.418,110,603
1990-09-03T00:00:00.000+10:00,3.227,110,603
1990-09-04T00:00:00.000+10:00,3.193,110,603
1990-09-05T00:00:00.000+10:00,3.166,110,603
1990-09-06T00:00:00.000+10:00,3.145,110,603
1990-09-07T00:00:00.000+10:00,2.411,110,603
1990-09-08T00:00:00.000+10:00,2.522,110,603
1990-09-09T00:00:00.000+10:00,2.375,110,603
1990-09-10T00:00:00.000+10:00,2.250,110,603
1990-09-11T00:00:00.000+10:00,1.925,110,603
1990-09-12T00:00:00.000+10:00,1.508,10,603
1990-09-13T00:00:00.000+10:00,1.858,10,603
1990-09-14T00:00:00.000+10:00,48.837,90,603
1990-09-15T00:00:00.000+10:00,100.255,90,603
1990-09-16T00:00:00.000+10:00,30.478,10,603
1990-09-17T00:00:00.000+10:00,17.369,10,603
1990-09-18T00:00:00.000+10:00,13.629,10,603
1990-09-19T00:00:00.000+10:00,10.428,10,603
1990-09-20T00:00:00.000+10:00,8.245,10,603
1990-09-21T00:00:00.000+10:00,7.261,10,603
1990-09-22T00:00:00.000+10:00,6.576,10,603
1990-09-23T00:00:00.000+10:00,6.145,10,603
1990-09-24T00:00:00.000+10:00,5.931,10,603
1990-09-25T00:00:00.000+10:00,5.643,10,603
1990-09-26T00:00:00.000+10:00,4.110,10,603
1990-09-27T00:00:00.000+10:00,3.030,10,603
1990-09-28T00:00:00.000+10:00,2.520,10,603
1990-09-29T00:00:00.000+10:00,2.013,10,603
1990-09-30T00:00:00.000+10:00,1.712,10,603
1990-10-01T00:00:00.000+10:00,1.520,10,603
1990-10-02T00:00:00.000+10:00,1.470,10,603
1990-10-03T00:00:00.000+10:00,1.478,110,603
1990-10-04T00:00:00.000+10:00,1.453,110,603
1990-10-05T00:00:00.000+10:00,1.330,110,603
1990-10-06T00:00:00.000+10:00,1.254,110,603
1990-10-07T00:00:00.000+10:00,1.189,110,603
1990-10-08T00:00:00.000+10:00,1.230,110,603
1990-10-09T00:00:00.000+10:00,1.416,110,603
1990-10-10T00:00:00.000+10:00,1.362,110,603
1990-10-11T00:00:00.000+10:00,1.326,110,603
1990-10-12T00:00:00.000+10:00,1.305,110,603
1990-10-13T00:00:00.000+10:00,1.218,110,603
1990-10-14T00:00:00.000+10:00,1.116,110,603
1990-10-15T00:00:00.000+10:00,1.018,110,603
1990-10-16T00:00:00.000+10:00,0.997,110,603
1990-10-17T00:00:00.000+10:00,0.942,110,603
1990-10-18T00:00:00.000+10:00,0.853,110,603
1990-10-19T00:00:00.000+10:00,0.806,110,603
1990-10-20T00:00:00.000+10:00,0.820,110,603
1990-10-21T00:00:00.000+10:00,0.764,110,603
1990-10-22T00:00:00.000+10:00,0.854,110,603
1990-10-23T00:00:00.000+10:00,0.897,110,603
1990-10-24T00:00:00.000+10:00,1.002,110,603
1990-10-25T00:00:00.000+10:00,1.469,110,603
1990-10-26T00:00:00.000+10:00,1.702,110,603
1990-10-27T00:00:00.000+10:00,1.745,110,603
1990-10-28T00:00:00.000+10:00,1.490,110,603
1990-10-29T00:00:00.000+10:00,1.034,110,603
1990-10-30T00:00:00.000+10:00,0.768,110,603
1990-10-31T00:00:00.000+10:00,1.210,110,603
1990-11-01T00:00:00.000+10:00,0.966,110,603
1990-11-02T00:00:00.000+10:00,0.926,110,603
1990-11-03T00:00:00.000+10:00,0.941,110,603
1990-11-04T00:00:00.000+10:00,0.966,110,603
1990-11-05T00:00:00.000+10:00,1.152,110,603
1990-11-06T00:00:00.000+10:00,1.103,110,603
1990-11-07T00:00:00.000+10:00,1.025,110,603
1990-11-08T00:00:00.000+10:00,0.950,110,603
1990-11-09T00:00:00.000+10:00,0.938,110,603
1990-11-10T00:00:00.000+10:00,0.937,110,603
1990-11-11T00:00:00.000+10:00,0.881,110,603
1990-11-12T00:00:00.000+10:00,0.887,110,603
1990-11-13T00:00:00.000+10:00,0.941,110,603
1990-11-14T00:00:00.000+10:00,0.925,110,603
1990-11-15T00:00:00.000+10:00,0.908,110,603
1990-11-16T00:00:00.000+10:00,0.950,110,603
1990-11-17T00:00:00.000+10:00,0.956,110,603
1990-11-18T00:00:00.000+10:00,0.927,110,603
1990-11-19T00:00:00.000+10:00,0.846,110,603
1990-11-20T00:00:00.000+10:00,0.846,110,603
1990-11-21T00:00:00.000+10:00,0.815,110,603
1990-11-22T00:00:00.000+10:00,0.799,110,603
1990-11-23T00:00:00.000+10:00,0.778,110,603
1990-11-24T00:00:00.000+10:00,0.730,110,603
1990-11-25T00:00:00.000+10:00,0.665,110,603
1990-11-26T00:00:00.000+10:00,0.622,110,603
1990-11-27T00:00:00.000+10:00,0.582,110,603
1990-11-28T00:00:00.000+10:00,0.560,110,603
1990-11-29T00:00:00.000+10:00,0.507,110,603
1990-11-30T00:00:00.000+10:00,0.484,110,603
1990-12-01T00:00:00.000+10:00,0.453,110,603
1990-12-02T00:00:00.000+10:00,0.428,110,603
1990-12-03T00:00:00.000+10:00,0.415,110,603
1990-12-04T00:00:00.000+10:00,0.402,110,603
1990-12-05T00:00:00.000+10:00,0.390,110,603
1990-12-06T00:00:00.000+10:00,0.379,110,603
1990-12-07T00:00:00.000+10:00,0.368,110,603
1990-12-08T00:00:00.000+10:00,0.358,110,603
1990-12-09T00:00:00.000+10:00,0.347,110,603
1990-12-10T00:00:00.000+10:00,0.334,110,603
1990-12-11T00:00:00.000+10:00,0.326,110,603
1990-12-12T00:00:00.000+10:00,0.319,110,603
1990-12-13T00:00:00.000+10:00,0.314,110,603
1990-12-14T00:00:00.000+10:00,0.311,110,603
1990-12-15T00:00:00.000+10:00,0.309,110,603
1990-12-16T00:00:00.000+10:00,0.304,110,603
1990-12-17T00:00:00.000+10:00,0.296,110,603
1990-12-18T00:00:00.000+10:00,0.290,110,603
1990-12-19T00:00:00.000+10:00,0.285,110,603
1990-12-20T00:00:00.000+10:00,0.280,110,603
1990-12-21T00:00:00.000+10:00,0.268,110,603
1990-12-22T00:00:00.000+10:00,0.252,110,603
1990-12-23T00:00:00.000+10:00,0.235,110,603
1990-12-24T00:00:00.000+10:00,0.219,110,603
1990-12-25T00:00:00.000+10:00,0.204,110,603
1990-12-26T00:00:00.000+10:00,0.190,110,603
1990-12-27T00:00:00.000+10:00,0.177,110,603
1990-12-28T00:00:00.000+10:00,0.165,110,603
1990-12-29T00:00:00.000+10:00,0.154,110,603
1990-12-30T00:00:00.000+10:00,0.143,110,603
1990-12-31T00:00:00.000+10:00,0.134,110,603
1991-01-01T00:00:00.000+10:00,0.125,110,603
1991-01-02T00:00:00.000+10:00,0.116,110,603
1991-01-03T00:00:00.000+10:00,0.109,110,603
1991-01-04T00:00:00.000+10:00,0.109,110,603
1991-01-05T00:00:00.000+10:00,0.109,110,603
1991-01-06T00:00:00.000+10:00,0.109,110,603
1991-01-07T00:00:00.000+10:00,0.110,110,603
1991-01-08T00:00:00.000+10:00,0.110,110,603
1991-01-09T00:00:00.000+10:00,0.110,110,603
1991-01-10T00:00:00.000+10:00,0.110,110,603
1991-01-11T00:00:00.000+10:00,0.110,110,603
1991-01-12T00:00:00.000+10:00,0.109,110,603
1991-01-13T00:00:00.000+10:00,0.108,110,603
1991-01-14T00:00:00.000+10:00,0.108,110,603
1991-01-15T00:00:00.000+10:00,0.109,110,603
1991-01-16T00:00:00.000+10:00,0.106,110,603
1991-01-17T00:00:00.000+10:00,0.096,110,603
1991-01-18T00:00:00.000+10:00,0.094,110,603
1991-01-19T00:00:00.000+10:00,0.110,10,603
1991-01-20T00:00:00.000+10:00,0.114,110,603
1991-01-21T00:00:00.000+10:00,0.179,110,603
1991-01-22T00:00:00.000+10:00,0.255,110,603
1991-01-23T00:00:00.000+10:00,0.315,10,603
1991-01-24T00:00:00.000+10:00,0.364,10,603
1991-01-25T00:00:00.000+10:00,0.424,10,603
1991-01-26T00:00:00.000+10:00,0.438,110,603
1991-01-27T00:00:00.000+10:00,0.421,110,603
1991-01-28T00:00:00.000+10:00,0.355,110,603
1991-01-29T00:00:00.000+10:00,0.301,110,603
1991-01-30T00:00:00.000+10:00,0.251,110,603
1991-01-31T00:00:00.000+10:00,0.226,110,603
1991-02-01T00:00:00.000+10:00,0.216,10,603
1991-02-02T00:00:00.000+10:00,0.184,110,603
1991-02-03T00:00:00.000+10:00,0.156,110,603
1991-02-04T00:00:00.000+10:00,0.134,110,603
1991-02-05T00:00:00.000+10:00,0.111,110,603
1991-02-06T00:00:00.000+10:00,0.099,10,603
1991-02-07T00:00:00.000+10:00,0.123,110,603
1991-02-08T00:00:00.000+10:00,0.150,110,603
1991-02-09T00:00:00.000+10:00,0.148,10,603
1991-02-10T00:00:00.000+10:00,0.175,10,603
1991-02-11T00:00:00.000+10:00,0.255,10,603
1991-02-12T00:00:00.000+10:00,0.241,10,603
1991-02-13T00:00:00.000+10:00,0.200,110,603
1991-02-14T00:00:00.000+10:00,0.168,110,603
1991-02-15T00:00:00.000+10:00,0.172,10,603
1991-02-16T00:00:00.000+10:00,0.226,110,603
1991-02-17T00:00:00.000+10:00,0.252,110,603
1991-02-18T00:00:00.000+10:00,0.232,110,603
1991-02-19T00:00:00.000+10:00,0.274,110,603
1991-02-20T00:00:00.000+10:00,0.358,110,603
1991-02-21T00:00:00.000+10:00,0.318,110,603
1991-02-22T00:00:00.000+10:00,0.282,10,603
1991-02-23T00:00:00.000+10:00,0.336,10,603
1991-02-24T00:00:00.000+10:00,0.348,110,603
1991-02-25T00:00:00.000+10:00,0.265,110,603
1991-02-26T00:00:00.000+10:00,0.214,110,603
1991-02-27T00:00:00.000+10:00,0.343,110,603
1991-02-28T00:00:00.000+10:00,0.369,110,603
1991-03-01T00:00:00.000+10:00,0.332,110,603
1991-03-02T00:00:00.000+10:00,0.289,110,603
1991-03-03T00:00:00.000+10:00,0.256,110,603
1991-03-04T00:00:00.000+10:00,0.218,110,603
1991-03-05T00:00:00.000+10:00,0.184,10,603
1991-03-06T00:00:00.000+10:00,0.190,10,603
1991-03-07T00:00:00.000+10:00,0.198,10,603
1991-03-08T00:00:00.000+10:00,0.179,10,603
1991-03-09T00:00:00.000+10:00,0.162,10,603
1991-03-10T00:00:00.000+10:00,0.154,10,603
1991-03-11T00:00:00.000+10:00,0.155,10,603
1991-03-12T00:00:00.000+10:00,0.146,10,603
1991-03-13T00:00:00.000+10:00,0.131,10,603
1991-03-14T00:00:00.000+10:00,0.138,10,603
1991-03-15T00:00:00.000+10:00,0.164,10,603
1991-03-16T00:00:00.000+10:00,0.169,10,603
1991-03-17T00:00:00.000+10:00,0.168,10,603
1991-03-18T00:00:00.000+10:00,0.158,10,603
1991-03-19T00:00:00.000+10:00,0.135,10,603
